Partner,Dependents,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Churn,new_customer,is_autopay,ChargePerMonthRatio,Fiber_NoTechSupport,FiberOptic_StreamingTV,Senior_Contract,M2M_ElectronicCheck,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,tenure_group_0–6,tenure_group_6–12,tenure_group_12–24,tenure_group_24–48,tenure_group_48–60,tenure_group_60–72,AddOnGroup_None,AddOnGroup_Low,AddOnGroup_High,MonthlyCharges_group_Low,MonthlyCharges_group_Medium,MonthlyCharges_group_High,MonthlyCharges_group_Very High
0,0,1,0,1,0,0,0,0,1,0,0,0,0.04487419781517817,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0,1,1,0,0,0,0,0,1,0,0,1,0.41084483135556177,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,1,1,1,1,1,1,1,1,1,1.3586852646367729,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,1,0,1,0,1,1,0,0,0,0,-0.511289898561621,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,0,0,0,1,1,1,1,1,1,0,0,0.4880433716207718,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,0,1,0,1,0,1,1,0,1,0,0,0,-0.3589042784683151,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,1,0,0,1,0,0,1,-0.6815660482556911,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0,0,1,0,1,0,1,1,0,1,-0.17800812515520925,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0,0,1,0,1,0,1,1,1,0,0,0,-0.8329055875425803,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,0,0,0,1,1,1,1,0,0,0,-0.49686109977799775,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,1,0,1,0,1,0,1,0,1,0,0,0,0.2242701100959086,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,1,0,0,0,0,0,1,1,1,1,0,2.4582875474260653,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,0,1,1,0,0,1,0,0,1,0,0,1,-0.7805416081091938,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,1,0,0,1,0,1,1,0,0,0,1,-0.6056421372984786,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0,1,1,1,1,1,0,0,0,-0.18391294825714596,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,0,0,0,1,0,0,1,0,0,1,1,1.7648754389730543,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,1,0,0,1,1,1,0,0,0,-0.20313726197824025,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,1,1,1,1,1,1,0,0,1,0,0,1,-0.42616135167337305,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0,1,0,0,1,0,1,0,1,1,0,0,1.0461421855584327,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,1,1,1,1,0,0,0,0,-0.5608290035899945,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,-0.00979066769190783,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,0,0,0,1,0,0,0,1,1,0,0,0,-0.1438943645386349,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,0,1,1,1,0,1,1,1,0,0,0,0,-0.6754072008695133,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0,0,1,-0.6733275421423195,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,1,-1.0836117981230313,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,1,0,0,0,0,0,0,0,0,0,0.1841635784898036,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,1,0,1,1,1,1,0,0,1,-0.18675066126506207,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0.09104212557266422,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1,0,0,0,1,0,0,1,1,1,1,0,1,-0.49166276826573907,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,0,0,-1.134359186327805,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,1,-0.6236327656772642,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,1,1,1,0,2.6644811302055476,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,1,0,1.5809523696658079,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,1,1,1,1,0,0,1,0.5987769953888695,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,1,0,1,1,1,0,2.729476754459683,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,1,1,0,0,0,1,0,0,0,-0.5319679981362708,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,1,0,0,0,0,0,0,0,1,1,0,0,0.08019341718908143,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,0,0,0,1,0,1,1,1,0,0,0.3944276995523124,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0.8157988353974357,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,1,-1.2217006709369034,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
0,0,1,0,0,0,0,0,1,1,1,0,1,0.16453413895269273,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,1,0,0,0,0,0,0,1,1,1,1,0,1.7049398300948566,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,-1.1609196071353083,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,1,-1.1572651438240251,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
0,0,1,0,1,0,0,1,0,1,1,0,1,0.024680569208783726,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,1,1,0,0,0,0,1,1,1,0,0,1,-0.7424013238653878,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,0,0,0,0,1,0,0,0,1,0.04343387094806936,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2097284918065568,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,0,1,0,1,1,1,0,0,0,0,0,-0.7669503061813642,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0,1,0,0,0,0,0,0,1,1,1,0,2.0278872145898617,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,1,0,0,0,0,0,0,0,1,1,1,0,2.204104485299932,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0,0,1,1,1,1,1,0,0,-0.1152547093083877,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1,-1.185769127196024,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
0,0,1,1,1,1,0,0,0,0,0,0,1,-0.14071893276198374,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,0,1,1,0,0,0,1,1,1,0,0,0,-0.40008224672335524,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,1,0,1,1,0,1,0,0,0,1,-0.6991940112388961,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,1,1,0,1,0,0,1,0,0,0,0,0,-0.46557094894228984,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,0,1,0,1,0,0,1,0,0,0,1,-0.09280488836530723,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1,1,0,0,0,0,0,1,0,0,1,0,0,-0.3266086918476924,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,-1.1783370493593308,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
0,1,0,1,1,0,1,1,1,1,0,0,0,-0.43115407629353647,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,0,1,1,1,1,0,1,0,0,0,-0.5507521934258377,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,1,0,0,0,0,0,0,1,1,1,0,1.6657720059642687,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5938486763105414,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,1,1,1,1,0,0,0.39137729359210865,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,1,0,0,1,0,0,1,0,1,0,1,1,1.4185178381693693,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9026680466955622,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0,1,1,0,0,0,0,1,1,0,0,0,-0.37184893367280064,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,-0.6485260889589124,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,2.1928360987935416,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,-0.6747134775613965,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,0,0,1,1,1,0,0,0,0.05608422755412198,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,1,1,1,1,0,0,1,1,1,0,0,0,-0.3169148387449299,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,1,1,0,1,1,0,0,0,0,0,0,1,-0.039043609609226065,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,1,1,0,0,1,0,0,0.6504095865826907,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,1,0,2.187669782067822,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,0,1,0,0,1,1,1,1,0,0,0,1,-0.46974472965124137,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,0,1,1,0,2.6757293905327804,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1.4130895304964517,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,1,1,0,0,0.9301955189027743,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0,1,1,1,0,0,0,0,1,-0.5496310776377143,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,1,0,0,1,1,1,0,1.205397271702004,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1,1,1,1,0,1,1,1,1,1,0,0,1,-0.7173770267330141,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9272874453683861,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1262725585378988,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,1,0,0,1,1,0,1,0,1,-0.39619335901650843,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,0,0,1,0,0,0,0,1,0,1,0,1.6476991860212797,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,0,0,1,0,0,1,0,0,1,0,1,0,2.0785760388588175,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0.11936831753014505,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1,0,1,0,1,0,0,0,1,1,1,0,1,-0.6646502077599863,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,0,0,0,0,1,1,1,1,0,0,1,-0.639433875918594,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0,1,0,1,0,0,0,1,1,0,0,0,1,-0.5214697625034734,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,0,1,1,0,0,0,0,0,1,0,1,0,1.4412497204564794,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,1,1,1,1,0,1,0,0,1,-0.7191160214277476,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0,1,1,1,1,0,1,1,1,1,0,0,-0.4616922230595392,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,0,0,1,-0.4627710381165933,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,1,1,0,0,0,0,0,0,0,0,0,1,-1.151620778453891,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
0,0,0,1,1,1,1,1,0,1,0,0,0,-0.7999207541782916,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0.04780574042288832,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,1,1,1,0,0,0,1,0,0,0,-0.48423943420257,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,1,1,1,0,0,0,1,1,1,0,0,1,-0.5434807925078013,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,0,0,1,1,0,1,0,0,0,0,0,0,-0.789818677982732,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,1,1,1,1,1,0,1,0,0,0,-0.6313325360762,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,1,0,0,0,0,0,0,0,1,0,0,1,-1.231782645070928,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1,1,0,1,0,1,1,1,1,0,0,0,1,-0.5238632242173584,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,0,0,0,0,0,0,0,1,0,0,1,-0.8859086017287284,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,1,1,1,1,1,1,1,0,0,1,-0.5567402025043694,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,1,-1.0579811245037616,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,1,1,1,0,1,0,2.4987685816084455,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,0,1,1,0,1,0,1,1,1,0,0,0,-0.6057254217419888,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0,-1.189986970737579,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1,0,0,0,0,0,0,1,1,1,1,0,0,1.0367942835257102,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,1,1,1,1,0,0,1,1,2.6543701336875567,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,1,1,0,1,1,1,1,1,1,0,0,0,-0.013994815547717282,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,-1.212361147797578,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
0,0,1,1,1,1,1,0,0,0,0,0,1,-0.7623634682621642,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,0,1,1,1,1,0,1,1,0,0,0,1,-0.7261801032220258,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0.7655737456600609,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,1,1,1,1,1,0,0,0,1,-0.6461970266156862,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,1,1,0,1,1,1,1,1,1,0,0,1,-0.5332914242719571,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,1,0,0.570677993883091,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,1,1,1,0,0,1,1,1,1,0,0,1,-0.7356633705545694,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0.07568910940905675,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1.1860603249681236,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,1,0,1,1,1,0,1,1,0,0,0,0,-0.29897258722177816,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1,0,0,0,0,0,0,0,0,1,1,0,0,0.06989993996315669,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,1,0,1,1,1,1,1,1,0,0,1,-0.5786949918797043,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,1,0,1,1,0,1,0,0,1,0,0,1,-0.8634268790279476,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1,1,0,1,0,1,1,1,1,1,0,0,0,-0.48423943420257,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,-1.2270644645335445,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1,0,1,0,0,0,0,0,1,1,1,0,1,0.3492519977099079,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,1,0,1,0,1,0,0,1,-0.3789071808122679,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,0,1,1,1,1,1,1,1,0,1,0,1,-0.5365212083043795,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,1,1,1,1,0,1,1,0,0,0,-0.38754433337617167,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,1,0,0,0,0,1,0,1,1,0,0,0.3064526778289891,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,0,1,0,1,1,0,0,0.19962613690195158,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,0,1,0,0,0,0,1,1,1,1,0,0,-0.17491403004206307,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,1,0,0,1,1,0,0,1,1,0,0,1,-0.7707258675508941,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0,1,1,0,0,1,0,1,1,0,0,1,-0.6007656570284262,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,0,1,0,1,1,1,1,1,1,1,0,0,-0.31857942969166375,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,1,1,0,1,1,1,0,0,1,1,0,0,-0.32857156219484646,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,-0.4507547224538871,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,-0.1803656714274216,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0.6508811538610236,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,1,0,1,0,0,1,1,0,0,0,0.6650370170482784,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,1,0,0,0,0,0,0,0,1,1,1,0,1.4130895304964517,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,1,0,1,1,1,0,0,1,0,0,0,0,-0.15288234026787229,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,1,0,1,1,1,1,0,0,1,0,0,1,-0.7598870251764467,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,0,0,0,0,0,0,1,0,0,1,-0.4199969943233694,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,1,-1.1823475628321358,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1,1,0,0,0,0,0,0,0,0,1,1,0,0.25682224126969017,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,0,2.5906664098559045,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,1,0,1,1,0,1,1,0,1,0,0,1,-0.7178971620704299,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,1,0,0,1,0,1,1,1,1,0,1,-0.5237461557924395,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,0,-0.31063571794513944,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,-1.239062805265456,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1,0,0,1,0,0,1,0,0,1,0,0,1,-0.25594606997580344,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,1,0,1,0,1.6476991860212797,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,-1.1824053971941748,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
0,0,0,1,0,0,1,0,0,1,0,0,0,-0.9559050752619436,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,0,1.6495219494567006,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,0,1.5457423413659395,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0.24671072294688923,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9842187048997442,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,1.4452056127541566,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,0,1,1,0,1,1,1,1,0,1,-0.5582967416561732,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,1,0,1,1,1,1,1,0,0,0,0,1,2.3920632274034586,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
